,folioviv,foliohog,tot_integ,edad_jefe,jefe_es_hombre,alimentos,gasto_mon,transporte,ing_cor,jefe_termino_sec,tiene_auto,tasa_ahorro
39339,1405524503,1,5,42,1,16765.53,31852.09,3793.54,37323.79,1,1,0.147
39340,1405524504,1,5,47,1,11590.52,45826.62,10451.6,62766.03,1,1,0.27
39341,1405524506,1,4,75,1,4024.25,76276.27,0.0,39988.08,1,1,-0.907
39342,1405558601,1,3,34,1,27758.36,52246.08,5565.0,48196.71,1,1,-0.084
39349,1405562802,1,2,29,1,10015.5,42720.53,5493.68,50907.94,1,1,0.161
39362,1405630404,1,5,39,1,15923.36,45333.95,10280.37,79744.86,1,1,0.432
39365,1405631401,1,2,69,0,5245.64,19297.96,4798.58,60982.32,1,1,0.684
39368,1405631404,1,6,45,1,13519.17,38000.5,11172.66,62013.8,1,1,0.387
39372,1405649902,1,4,49,1,24081.34,64318.89,9974.41,163797.75,1,1,0.607
39377,1405713301,1,2,47,0,9051.29,48152.16,10304.44,81909.61,1,1,0.412
39387,1405719006,1,5,30,1,10594.17,28073.57,9657.19,61511.27,1,1,0.544
39390,1405842903,1,4,40,0,8241.23,29258.64,4087.24,46736.51,1,1,0.374
39392,1405842905,1,5,65,1,19690.4,45966.04,8942.86,50967.36,1,1,0.098
39396,1405880302,1,7,37,1,19362.55,29656.38,6549.68,62613.12,1,1,0.526
39399,1405880305,1,3,44,0,15295.96,70915.27,9662.64,139013.18,1,1,0.49
39403,1405891204,1,2,32,0,11102.0,36878.76,7096.69,101606.49,1,1,0.637
39405,1405891206,1,4,64,1,21149.68,41732.02,12201.27,44824.5,1,1,0.069
39415,1405969502,1,5,34,1,11969.8,30720.83,6132.48,29249.99,1,1,-0.05
39416,1405969503,1,6,24,1,14862.62,28110.79,3707.82,32722.8,1,1,0.141
39419,1405969506,1,3,28,1,13711.97,28849.26,4233.87,24945.63,1,1,-0.156
39421,1405971603,1,4,32,1,6929.91,21692.05,9000.0,37740.76,1,1,0.425
39423,1405971605,1,4,39,1,13461.25,30438.2,9729.94,36983.59,1,1,0.177
39427,1405983803,1,5,28,1,19465.44,35500.01,4500.0,35119.64,1,1,-0.011
39430,1406024401,1,5,45,1,13705.56,28798.56,7506.89,51279.79,1,1,0.438
39431,1406024402,1,3,36,1,10960.51,28211.28,4393.54,45991.1,1,1,0.387
39434,1406024406,1,4,31,1,16758.97,46545.27,4703.2,33465.19,1,1,-0.391
39435,1406033901,1,4,27,1,10883.34,40702.08,4021.9,48054.19,1,1,0.153
39437,1406033903,1,3,70,1,10639.17,27162.17,5351.73,85272.77,1,1,0.681
39438,1406033904,1,4,33,1,21387.52,45576.04,7947.09,44813.47,1,1,-0.017
39441,1406062001,1,4,46,1,13474.06,36147.76,9232.43,51325.98,1,1,0.296
39443,1406062004,1,1,61,1,8138.48,19999.96,7413.77,27597.21,1,1,0.275
39446,1406065202,1,3,49,1,10266.2,27880.73,7897.19,46101.46,1,1,0.395
39447,1406065203,1,4,48,1,17659.04,28152.86,1012.16,10674.39,1,1,-1.637
39456,1406201003,1,4,35,1,18199.05,54252.74,14109.04,123463.42,1,1,0.561
39459,1406243201,1,3,62,1,2507.01,31116.89,8436.83,64038.44,1,1,0.514
39460,1406243202,1,3,54,1,15389.88,36480.61,9889.51,107454.3,1,1,0.661
39462,1406243204,1,3,64,1,1722.82,10238.88,4971.19,55694.53,1,1,0.816
39463,1406243205,1,5,48,1,35810.44,70856.73,14621.5,75820.29,1,1,0.065
39465,1406284701,1,2,66,1,11931.28,17268.78,1500.0,34081.95,1,1,0.493
39466,1406284703,1,4,56,1,27031.96,43796.59,7800.0,67665.05,1,1,0.353
39467,1406284704,1,4,51,1,19356.22,31544.27,4500.0,39295.07,1,1,0.197
39469,1406284706,1,5,71,1,17286.26,42587.24,9300.0,59803.24,1,1,0.288
39472,1406326504,1,8,62,1,23560.55,63138.39,20239.82,151018.34,1,1,0.582
39473,1406326505,1,7,99,1,14213.39,29496.61,8311.48,48818.33,1,1,0.396
39474,1406326506,1,2,44,0,8742.71,37935.71,10386.61,78590.61,1,1,0.517
39476,1406386602,1,4,46,1,21548.29,40925.26,4688.09,75803.34,1,1,0.46
39481,1406390801,1,3,59,1,10478.39,20850.28,5978.13,49770.47,1,1,0.581
39483,1406390803,1,2,49,1,29796.2,65653.87,13380.24,65632.76,1,1,-0.0
39484,1406390804,1,3,47,1,14515.51,25849.64,7371.4,25180.32,1,1,-0.027
39485,1406390805,1,1,74,1,8485.67,125231.76,3237.0,146477.11,1,1,0.145
39486,1406390806,1,5,38,1,20211.26,105367.57,25466.99,132239.52,1,1,0.203
39487,1406391401,1,5,38,1,35982.97,77602.1,11063.47,87040.71,1,1,0.108
39492,1406391406,1,5,35,0,9231.3,25891.12,5291.45,49343.75,1,1,0.475
39493,1406409901,1,2,71,0,5734.22,29298.35,10533.04,31733.15,0,1,0.077
39496,1406412301,1,5,31,1,14857.5,37123.78,8185.69,55501.28,1,1,0.331
39497,1406412305,1,2,65,1,8948.46,17260.65,5340.87,58291.71,1,1,0.704
39499,1406425001,1,4,68,0,15351.23,65283.21,9638.69,159835.18,1,1,0.592
39500,1406425002,1,4,45,1,21831.16,71741.75,18511.64,89627.59,1,1,0.2
39501,1406425003,1,2,60,0,23644.12,102028.69,19855.52,178911.25,1,1,0.43
39502,1406425004,1,4,38,0,19195.42,54177.1,12532.25,51234.94,1,1,-0.057
39503,1406425005,1,4,50,1,32116.81,66702.63,14067.96,78908.52,1,1,0.155
39505,1406430201,1,3,59,1,15171.26,31092.35,6837.96,110941.87,1,1,0.72
39506,1406430202,1,2,45,0,6981.33,49929.05,7724.24,101230.87,1,1,0.507
39509,1406430204,1,2,60,0,11950.57,32700.19,6516.28,63861.38,1,1,0.488
39510,1406430205,1,4,57,1,4191.31,11548.76,2467.74,44259.81,1,1,0.739
39513,1406446703,1,3,49,1,10478.34,18677.68,5592.84,30516.38,1,1,0.388
39515,1406446706,1,5,49,1,17556.18,26817.68,4257.0,41001.39,1,1,0.346
39518,1406465704,1,4,41,1,23470.52,89559.56,7753.13,118368.2,1,1,0.243
39519,1406465706,1,5,43,1,30278.41,74038.41,23367.0,64918.02,1,1,-0.14
39526,1406607601,1,3,27,1,6801.42,16611.42,4347.0,77380.53,1,1,0.785
39527,1406607602,1,3,59,1,14123.38,48340.63,10061.25,49111.45,1,1,0.016
39529,1406607604,1,2,60,0,11409.27,31020.27,11430.0,36319.65,1,1,0.146
39531,1406639801,1,3,72,0,8639.92,15646.61,3027.0,54937.84,1,1,0.715
39533,1406639804,1,1,77,1,0.0,417.5,0.0,25105.03,1,1,0.983
39536,1406641401,1,6,42,1,26254.02,75547.14,28664.5,93839.67,1,1,0.195
39538,1406641403,1,4,46,1,27449.87,48143.03,9948.38,43177.59,1,1,-0.115
39541,1406641406,1,3,55,1,20526.31,102682.52,6855.47,59530.29,1,1,-0.725
39545,1406664904,1,4,26,1,13479.26,32796.54,11194.03,57883.05,1,1,0.433
39548,1406687301,1,4,40,1,19144.16,28500.24,7258.06,36377.09,1,1,0.217
39549,1406687302,1,3,29,1,13795.56,26780.05,7531.66,42811.22,1,1,0.374
39550,1406687303,1,5,47,1,18032.39,45851.8,18469.35,71963.99,1,1,0.363
39551,1406687304,1,4,50,1,6974.83,21712.75,12562.48,46379.01,1,1,0.532
39553,1406689001,1,4,58,1,30304.13,61136.33,8144.9,78994.53,1,1,0.226
39554,1406689002,1,2,38,1,10311.24,23057.34,2069.56,17315.21,1,1,-0.332
39556,1406689004,1,4,36,1,13660.51,29200.48,5719.34,32598.17,1,1,0.104
39557,1406689005,1,3,36,1,7816.96,33910.47,13077.43,51662.41,1,1,0.344
39560,1406717204,1,1,59,1,11301.28,13814.63,679.54,27253.61,1,1,0.493
39563,1406718503,1,4,43,1,12959.64,39879.34,2125.16,64961.1,1,1,0.386
39568,1406724704,1,4,45,1,9171.24,33977.06,10195.71,29792.61,1,1,-0.14
39573,1406728603,1,4,39,1,9128.45,54466.68,5100.0,64917.96,1,1,0.161
39577,1406735505,1,3,50,1,13756.83,32723.2,8373.0,54091.08,1,1,0.395
39593,1406859804,1,4,65,1,10478.43,44993.73,25242.8,136455.69,1,1,0.67
39594,1406859805,1,2,66,0,8189.97,25050.91,8752.71,82343.96,1,1,0.696
39595,1406859806,1,2,31,1,15492.74,208426.74,11550.0,169637.7,1,1,-0.229
39602,1407081901,1,7,73,0,27025.53,61323.92,10968.64,84021.53,1,1,0.27
39603,1407081902,1,1,73,0,7778.46,24564.76,3958.05,46798.72,1,1,0.475
39605,1407081904,1,4,52,1,15839.85,62257.43,10792.42,94646.71,1,1,0.342
39607,1407081906,1,3,43,0,9797.04,21659.55,4277.41,18068.47,1,1,-0.199
39608,1407089301,1,3,50,0,3304.19,60607.65,7645.16,76272.75,1,1,0.205
39610,1407089304,1,2,37,1,2294.96,53111.53,10225.45,141425.03,1,1,0.624
39611,1407089305,1,2,25,1,10021.99,41086.24,4262.9,118330.08,1,1,0.653
39612,1407089306,1,5,48,1,10716.3,21335.55,3522.57,53697.42,1,1,0.603
39613,1407205201,1,1,75,0,9025.62,40245.01,10611.28,120790.13,1,1,0.667
39615,1407205205,1,1,30,1,9848.47,34635.44,8187.09,48893.73,1,1,0.292
39616,1407205206,1,4,34,1,12677.03,84802.82,8917.74,108296.69,1,1,0.217
39617,1407249701,1,4,70,1,5862.79,46046.22,21900.0,120639.32,1,1,0.618
39618,1407249703,1,1,26,1,6891.33,108634.83,48644.26,87514.22,1,1,-0.241
39619,1407348501,1,5,47,1,14329.17,61675.87,6304.53,77799.3,1,1,0.207
39620,1407348502,1,9,64,0,10516.97,43625.66,8493.78,65394.97,0,1,0.333
39623,1407348505,1,3,30,1,14747.0,35582.81,6298.19,68876.66,1,1,0.483
39624,1407348506,1,5,52,1,16225.55,62028.27,17999.83,51452.53,1,1,-0.206
39639,1407455403,1,2,50,0,10889.86,44126.24,9948.37,96927.48,1,1,0.545
39641,1407455405,1,5,49,0,11921.51,63781.06,15358.22,46467.39,1,1,-0.373
39642,1407455406,1,4,54,1,14091.33,117146.83,72882.98,98388.25,1,1,-0.191
39643,1407470901,1,4,57,1,11828.38,50233.99,15246.1,47599.36,1,1,-0.055
39645,1407470906,1,5,55,0,14425.52,31090.66,7589.99,52224.68,1,1,0.405
39647,1407630302,1,5,38,1,15929.81,33057.89,6643.57,42034.4,1,1,0.214
39648,1407630303,1,4,45,0,11198.4,38303.42,12545.18,163611.13,1,1,0.766
39651,1407649001,1,5,52,1,38866.99,72971.22,14306.98,60917.22,1,1,-0.198
39652,1407649002,1,1,32,1,15891.25,51289.73,6122.9,61141.29,1,1,0.161
39659,1407662404,1,4,46,1,29127.63,68289.7,11198.6,66490.6,1,1,-0.027
39661,1407677201,1,5,65,1,21368.07,33474.75,5119.65,66764.59,1,1,0.499
39669,1407698704,1,2,34,0,26578.07,95881.33,5912.17,134359.43,1,1,0.286
39671,1407758502,1,2,58,1,7688.44,44577.63,11445.38,95391.59,1,1,0.533
39674,1407758505,1,6,64,1,18616.95,53690.4,19852.51,79790.54,1,1,0.327
39675,1407758506,1,5,52,1,8768.46,38620.86,15812.89,74190.01,1,1,0.479
39677,1407814902,1,2,69,1,9308.48,65558.27,4947.78,137461.42,1,1,0.523
39678,1407814903,1,3,50,0,26408.34,91505.84,4383.87,84864.12,1,1,-0.078
39679,1407814904,1,4,42,1,29249.8,145318.5,22960.2,213994.56,1,1,0.321
39680,1407814906,1,3,34,1,17549.85,101218.44,4461.29,141627.7,1,1,0.285
39682,1407839303,1,4,32,1,35729.86,75853.43,7812.85,75955.91,1,1,0.001
39683,1407839305,1,4,47,1,13499.86,39463.18,9648.38,92090.61,1,1,0.571
39685,1407955601,1,5,66,1,34916.6,186163.7,17907.78,254975.33,1,1,0.27
39686,1407955602,1,8,36,1,22773.54,95146.47,7431.42,95099.96,1,1,-0.0
39687,1407955603,1,2,36,1,35871.21,101669.86,9900.0,140618.46,1,1,0.277
39688,1407955604,1,4,36,1,59746.97,131613.52,8250.0,125636.01,1,1,-0.048
39689,1407955605,1,3,67,1,19414.17,59798.17,8280.0,107775.14,1,1,0.445
39690,1407955606,1,6,68,1,23843.39,53363.41,12954.72,65183.57,1,1,0.181
39691,1408006801,1,1,33,0,11044.2,33727.77,5195.9,35547.15,1,1,0.051
39695,1408006805,1,5,45,1,18957.71,47485.03,12450.0,63614.74,1,1,0.254
39696,1408006806,1,6,42,1,13847.03,42731.64,4499.98,46837.18,1,1,0.088
39707,1408093202,1,5,52,1,18906.23,59664.81,19695.78,120216.15,1,1,0.504
39713,1408159704,1,3,41,1,54469.02,97867.5,14646.08,115770.46,1,1,0.155
39722,1408206301,1,6,56,0,35696.69,80539.56,27567.55,115364.24,1,1,0.302
39727,1408206306,1,2,74,1,7778.55,12459.83,2065.52,63694.38,1,1,0.804
39728,1408244502,1,2,72,1,3574.22,9964.77,2037.96,44431.82,1,1,0.776
39729,1408244505,1,1,73,0,17350.56,58441.24,3796.25,61734.56,1,1,0.053
39731,1408249001,1,3,83,1,25637.02,33572.0,1899.52,30611.66,1,1,-0.097
39732,1408249002,1,5,43,1,39715.61,341587.36,219340.42,284403.27,1,1,-0.201
39733,1408249004,1,3,55,0,23554.17,79429.11,10006.45,159954.73,1,1,0.503
39734,1408249005,1,3,57,0,34727.6,57376.36,122.14,133646.64,1,1,0.571
39735,1408249006,1,2,53,1,18507.64,38011.34,870.96,98690.73,1,1,0.615
39738,1408269603,1,4,66,1,19079.77,38203.49,8016.64,91935.55,1,1,0.584
39739,1408269604,1,4,60,0,14959.07,83804.07,9901.66,101627.57,1,1,0.175
39740,1408269605,1,4,62,1,24183.98,66860.16,4324.7,71343.07,1,1,0.063
39742,1408321201,1,2,49,0,9021.73,30095.07,4664.5,41538.45,1,1,0.275
39743,1408321202,1,2,61,0,13313.37,38967.28,10687.38,190121.39,1,1,0.795
39744,1408321205,1,2,41,1,9816.3,29757.59,7272.01,71058.28,1,1,0.581
39746,1408328702,1,2,83,1,9038.48,36517.69,11067.0,98768.13,1,1,0.63
39748,1408328705,1,1,57,0,4577.06,34876.76,5862.0,38704.61,1,1,0.099
39749,1408371503,1,1,61,0,9758.48,30926.64,8292.86,45086.76,1,1,0.314
39753,1408386601,1,4,37,0,14579.84,45431.7,2940.0,65606.54,1,1,0.308
39754,1408386602,1,2,36,1,19041.29,64098.07,16525.3,82053.84,1,1,0.219
39757,1408386605,1,4,32,1,10349.89,90470.19,9000.0,50999.98,1,1,-0.774
39759,1408440802,1,2,31,1,12471.29,46017.29,6900.0,58524.57,1,1,0.214
39760,1408440803,1,3,49,1,39368.41,110635.32,24790.81,195698.33,1,1,0.435
39762,1408440805,1,1,31,1,9025.58,27475.85,5700.0,52745.88,1,1,0.479
39764,1408503401,1,5,47,1,26305.55,63553.63,10383.41,117800.37,1,1,0.46
39766,1408503403,1,4,51,1,18179.63,44041.62,12008.29,102281.89,1,1,0.569
39767,1408503404,1,4,51,1,16217.77,51750.69,19422.14,61472.64,1,1,0.158
39769,1408503406,1,3,30,0,24869.07,37926.66,7030.32,84642.63,1,1,0.552
39770,1408544901,1,2,35,1,13801.94,46148.0,11456.3,44828.78,1,1,-0.029
39775,1408544906,1,3,42,1,10905.21,26803.03,1359.52,29634.25,1,1,0.096
39776,1408734301,1,4,30,0,18244.11,44935.59,7054.83,48561.25,1,1,0.075
39777,1408734302,1,2,28,0,26196.21,56431.11,10210.84,92025.93,1,1,0.387
39781,1408734306,1,2,54,0,11802.72,25833.91,7836.53,49914.17,1,1,0.482
39785,1408736005,1,3,69,1,10915.56,22728.36,4683.86,37994.38,1,1,0.402
39787,1408768201,1,4,49,1,11699.78,23389.67,8835.65,50119.27,1,1,0.533
39798,1408796502,1,5,35,1,15209.78,32997.56,5516.12,30815.19,1,1,-0.071
39799,1408796503,1,4,31,1,30503.28,59783.17,9077.41,72759.07,1,1,0.178
39804,1408883802,1,4,38,1,23772.6,74744.8,12138.68,80803.24,1,1,0.075
39805,1408883803,1,5,60,0,12625.48,41387.17,12160.08,134827.83,1,1,0.693
39806,1408982401,1,6,50,0,5271.35,39085.9,16630.74,69735.71,1,1,0.44
39812,1408990802,1,6,37,1,15068.38,30572.53,2438.57,38408.2,1,1,0.204
39819,1409007405,1,2,58,1,10195.51,20681.74,5666.99,29840.1,1,1,0.307
39820,1409087901,1,5,45,1,32798.29,71783.0,1480.64,83670.64,1,1,0.142
39821,1409087902,1,4,56,1,35909.75,62709.16,12967.74,116314.41,1,1,0.461
39822,1409087904,1,2,44,1,8498.41,37298.42,5521.83,24361.94,1,1,-0.531
39823,1409087905,1,6,40,1,15762.71,80407.54,15779.9,100320.65,1,1,0.198
39824,1409142301,1,2,43,1,18993.63,48874.19,6041.54,77408.33,1,1,0.369
39831,1409207201,1,5,43,1,26305.49,69568.89,9127.76,99136.35,1,1,0.298
39832,1409207203,1,5,51,0,21304.07,51275.69,13507.91,68211.89,1,1,0.248
39833,1409207204,1,7,38,0,33826.89,90210.72,15088.29,64522.13,1,1,-0.398
39834,1409207205,1,1,54,0,12136.96,16200.67,1451.61,50579.69,1,1,0.68
39835,1409207206,1,2,34,1,20134.08,59320.75,11596.31,73879.08,1,1,0.197
39836,1409220701,1,6,69,0,25444.14,89876.5,16787.2,165716.97,1,1,0.458
39838,1409220704,1,4,57,1,36098.78,105316.62,23227.86,130878.68,1,1,0.195
39840,1409220706,1,5,52,1,36667.13,124156.83,21587.21,195282.75,1,1,0.364
39842,1409286503,1,5,58,1,13551.22,35938.41,7548.38,62958.95,1,1,0.429
39844,1409286505,1,3,31,1,8974.07,18777.6,3193.54,36132.53,1,1,0.48
39849,1409293904,1,7,60,1,17909.81,61901.54,18172.77,128914.53,1,1,0.52
39850,1409293905,1,3,57,0,8215.55,27128.22,12595.57,49828.18,1,1,0.456
39852,1409369602,1,2,51,0,11230.53,60553.43,10907.14,73180.3,1,1,0.173
39853,1409369604,1,2,28,1,7559.98,102678.31,17159.01,177049.14,1,1,0.42
39855,1409429802,1,5,66,1,19542.67,54916.34,11631.0,71555.36,1,1,0.233
39857,1409429804,1,6,42,1,19619.72,43190.73,1827.0,50252.41,1,1,0.141
39866,1409434401,1,3,33,1,8768.49,43222.91,10606.45,83718.13,1,1,0.484
39867,1409434402,1,4,62,0,27038.39,72223.29,15632.7,116286.8,1,1,0.379
39869,1409434404,1,2,37,0,9694.17,20330.39,4683.86,72754.2,1,1,0.721
39871,1409462901,1,3,26,1,4474.2,31166.4,11489.53,68803.56,1,1,0.547
39874,1409462904,1,2,41,1,7547.08,53101.01,4834.13,58016.4,1,1,0.085
39877,1409484301,1,5,35,1,9437.0,74079.68,14312.9,104184.78,1,1,0.289
39878,1409508001,1,5,53,1,9231.36,45071.14,4371.4,96477.41,1,1,0.533
39879,1409508002,1,1,53,1,15171.25,45111.82,2903.21,78519.73,1,1,0.425
39882,1409508005,1,4,32,1,11969.86,55732.47,13470.96,72733.68,1,1,0.234
39883,1409508006,1,4,44,0,12741.22,23467.58,5975.09,25974.39,1,1,0.097
39889,1409528206,1,3,55,1,13834.07,34978.49,8871.36,66337.09,1,1,0.473
39891,1409570705,1,3,79,1,15724.11,30817.64,5097.0,52668.02,1,1,0.415
39894,1409616503,1,2,65,0,27192.74,94649.26,22161.4,105821.35,1,1,0.106
39895,1409616504,1,3,42,1,25328.33,76099.63,8577.86,49565.66,1,1,-0.535
39896,1409616505,1,2,51,1,10979.79,30205.15,4406.9,80093.36,1,1,0.623
39898,1409690502,1,2,64,0,32528.36,89426.46,11549.99,86579.21,1,1,-0.033
39900,1409690514,1,2,58,1,29121.25,353479.97,22528.9,157688.18,1,1,-1.242
39901,1409690518,1,2,82,1,9166.97,31592.18,5570.97,56388.25,1,1,0.44
39902,1409690522,1,3,80,1,20018.36,44810.59,6392.9,110214.76,1,1,0.593
39905,1409690611,1,3,29,1,8742.77,54646.66,6900.0,65040.96,1,1,0.16
39906,1409690615,1,4,25,1,20339.89,49225.05,600.0,46836.33,1,1,-0.051
39916,1409730221,1,2,59,1,22422.72,65518.17,7616.12,63105.26,1,1,-0.038
39918,1409730511,1,4,48,1,17884.15,33482.36,6056.11,33804.27,1,1,0.01
39920,1409730519,1,5,55,0,11802.67,74058.75,14385.48,122420.93,1,1,0.395
39923,1409730608,1,2,68,1,44999.86,86470.81,11997.0,68016.38,1,1,-0.271
39926,1409730624,1,2,70,1,4332.73,9356.51,3132.78,28190.83,1,1,0.668
39930,1409730722,1,3,32,1,9141.27,23049.79,9150.73,68263.07,1,1,0.662
39932,1409869008,1,3,44,1,14747.0,25565.48,4218.38,29536.35,1,1,0.134
39935,1409869020,1,5,39,1,19337.0,33023.64,7606.44,39958.32,1,1,0.174
39939,1409869311,1,9,61,1,5676.33,42887.13,31629.84,136596.4,1,1,0.686
39962,1410109410,1,4,63,0,21072.7,65556.88,11507.16,142826.05,1,1,0.541
39963,1410109414,1,3,72,1,12612.73,17752.47,870.96,22411.62,1,1,0.208
39965,1410109801,1,3,37,1,6757.58,20364.06,1500.0,29813.4,1,1,0.317
39974,1410109919,1,9,66,1,22666.92,52443.51,12575.84,146556.48,1,1,0.642
39981,1410254221,1,2,59,1,26537.09,59828.51,6625.06,180158.91,1,1,0.668
39983,1410254507,1,4,46,0,12651.32,32303.87,3088.93,49127.61,1,1,0.342
39985,1410254515,1,4,59,1,28079.83,81822.63,22772.8,109477.5,1,1,0.253
39986,1410254519,1,3,62,1,7212.74,26868.33,15102.47,43355.87,1,1,0.38
39991,1410254616,1,3,37,0,7784.36,17306.7,3900.0,29174.79,1,1,0.407
39992,1410254620,1,4,38,1,11344.26,20990.3,2939.99,30540.97,1,1,0.313
39994,1410254702,1,4,46,1,8164.23,36969.19,15540.0,86026.18,1,1,0.57
39995,1410254706,1,3,71,1,11609.8,33599.42,17667.0,66983.58,1,1,0.498
39998,1410254718,1,4,30,1,7694.81,19589.96,4428.68,39836.05,1,1,0.508
40011,1410286422,1,1,56,1,4924.19,10345.41,1780.64,5517.39,1,1,-0.875
40014,1410286809,1,1,77,1,4847.04,10209.04,4200.0,26654.95,0,1,0.617
40015,1410286813,1,4,34,1,8627.04,19316.13,2215.71,30625.15,1,1,0.369
40016,1410286817,1,3,33,1,9115.53,21501.06,5100.0,33326.68,1,1,0.355
40017,1410286821,1,3,74,1,9642.73,45153.95,10584.0,100950.91,1,1,0.553
40018,1410286903,1,9,49,1,30676.83,64983.47,8717.41,1750230.9,1,1,0.963
40025,1410375005,1,3,25,1,13242.69,31251.54,3483.87,31814.43,1,1,0.018
40026,1410375009,1,4,25,1,9507.7,23446.3,3774.19,23967.39,1,1,0.022
40027,1410375013,1,6,39,0,16585.43,29461.91,4253.22,31632.53,1,1,0.069
40034,1410375222,1,5,33,1,8048.4,11996.46,580.64,17980.18,1,1,0.333
40037,1410375516,1,2,52,0,12304.0,19638.32,5766.58,25741.75,1,1,0.237
40039,1410375703,1,8,75,0,16579.11,46529.11,9000.0,69758.76,0,1,0.333
40043,1410375719,1,4,36,1,8016.32,41938.65,8579.99,100573.74,1,1,0.583
40053,1410613218,1,5,52,1,16572.68,33919.76,4683.86,48778.81,1,1,0.305
40056,1410613508,1,4,45,1,27604.06,64354.6,12490.09,78260.86,1,1,0.178
40058,1410613516,1,2,65,1,16797.67,25852.74,1635.48,35513.99,1,1,0.272
40065,1410673404,1,2,70,1,35061.24,70448.95,5827.01,81152.32,1,1,0.132
40067,1410673412,1,5,63,1,27166.97,49831.36,4974.18,59773.3,1,1,0.166
40070,1410673424,1,3,41,1,12625.58,23514.0,4098.37,66892.5,1,1,0.648
40072,1410673505,1,6,67,1,16881.22,27242.83,2461.93,35912.22,1,1,0.241
40073,1410673509,1,6,66,1,12689.87,34838.52,1497.96,90791.07,1,1,0.616
40074,1410673513,1,4,60,1,9411.26,32242.3,4001.23,42657.51,1,1,0.244
40077,1410673602,1,4,40,1,17916.17,36988.85,8095.08,37308.16,1,1,0.009
40084,1410673807,1,4,36,1,32129.78,64533.88,6567.0,44114.72,1,1,-0.463
40085,1410673811,1,3,46,1,12574.1,26173.29,5267.21,34672.11,1,1,0.245
40097,1410929615,1,3,32,0,27269.87,100390.59,6900.0,107266.16,1,1,0.064
40098,1410929619,1,4,35,1,10510.55,19294.78,4017.0,47347.05,1,1,0.592
40099,1410929623,1,4,56,1,31319.71,56141.08,8564.12,86122.73,1,1,0.348
40106,1410929808,1,5,49,1,15518.35,40363.26,7165.68,86529.37,1,1,0.534
40107,1410929812,1,3,64,0,5753.45,10994.97,1317.0,20206.53,1,1,0.456
40110,1410929824,1,5,54,1,26472.48,56458.76,7985.42,57649.15,1,1,0.021
40114,1411056415,1,3,29,1,13236.16,30370.89,5510.8,31304.34,1,1,0.03
40115,1411056419,1,4,39,1,10002.72,21689.5,6381.76,25103.42,1,1,0.136
40124,1411056822,1,5,49,1,9571.95,18976.4,3300.0,39381.74,1,1,0.518
40128,1411056916,1,5,80,0,10684.05,26659.51,6656.12,44971.29,0,1,0.407
40132,1411392007,1,4,87,1,16032.65,29553.43,4304.41,43430.35,1,1,0.32
40134,1411392015,1,4,45,1,11378.41,29511.3,6014.51,35891.87,1,1,0.178
40135,1411392019,1,4,34,1,18115.54,42696.03,5564.51,47739.12,1,1,0.106
40140,1411392224,1,3,52,0,8853.22,22237.47,4046.22,51275.24,1,1,0.566
40141,1411392302,1,2,53,0,5901.32,18310.89,6801.82,49699.95,1,1,0.632
40144,1411392314,1,5,42,1,17999.83,37188.56,7596.76,40377.66,1,1,0.079
40145,1411392905,1,2,23,1,16161.27,38445.91,3193.54,21521.73,1,1,-0.786
40146,1411392909,1,5,57,1,12226.84,28113.32,6122.8,28329.36,1,1,0.008
40147,1411392913,1,2,19,1,27745.61,79198.52,38942.35,56047.73,1,1,-0.413
40149,1411392921,1,2,21,1,5284.23,29393.96,3362.9,35176.52,1,1,0.164
40151,1411415407,1,2,28,1,60042.71,91861.77,8496.76,46956.52,1,1,-0.956
40157,1411415609,1,5,29,1,8993.4,20515.9,4440.0,27316.15,1,1,0.249
40159,1411415617,1,1,42,1,8858.45,30395.44,5340.0,36213.55,1,1,0.161
40164,1411415822,1,3,28,0,7482.72,34359.09,4995.24,38186.66,1,1,0.1
40166,1411415908,1,2,65,1,13294.01,18103.56,1570.64,33674.28,1,1,0.462
40174,1411633605,1,4,44,1,8716.97,18539.82,3531.42,22003.25,1,1,0.157
40175,1411637801,1,4,54,1,23952.53,43679.62,11400.0,120049.17,1,1,0.636
40189,1411653904,1,5,57,1,4795.65,14274.93,3483.86,93762.19,1,1,0.848
40192,1411655306,1,3,39,1,21314.41,58200.98,7299.71,92468.84,1,1,0.371
40195,1411661003,1,4,32,1,6942.77,21309.79,3482.9,25574.51,1,1,0.167
40197,1411661005,1,3,42,1,10915.61,25472.83,4919.51,31660.7,1,1,0.195
40198,1411661006,1,3,50,1,7624.19,36929.25,12053.41,89178.37,1,1,0.586
40200,1411678204,1,5,61,1,12779.74,23966.47,3841.93,52640.89,1,1,0.545
40201,1411678206,1,3,50,1,16199.79,56993.05,10218.37,82566.45,1,1,0.31
40225,1411831014,1,5,48,1,13294.15,58115.42,19062.71,105231.51,1,1,0.448
40227,1411831022,1,3,46,1,4930.62,16511.37,8559.15,52486.83,1,1,0.685
40234,1411831301,1,2,51,1,11950.5,33372.87,10582.38,47189.38,1,1,0.293
40236,1411831309,1,2,45,1,5091.36,35147.91,16133.12,49395.85,1,1,0.288
40238,1411831321,1,3,50,1,9346.95,25705.71,9682.9,49885.75,1,1,0.485
